0,true
1,true
2,true
3,true
4,true
5,true
6,true
7,true
8,true
9,true
10,true
11,true
12,true
13,true
14,true
15,true
16,true
17,true
18,true
19,true
20,true
21,true
22,true
23,true
24,true
25,true
26,true
27,true
28,true
29,false
30,false
31,false
32,true
33,true
34,true
35,true
36,true
37,true
38,true
39,true
40,true
41,true
42,true
43,false
44,false
45,true
46,false
47,false
48,true
49,true
50,true
51,true
52,true
53,true
54,true
55,true
56,true
57,false
58,false
59,false
60,false
61,true
62,true
63,true
64,true
65,false
66,true
67,true
68,true
69,true
70,true
71,true
72,false
73,true
74,false
75,false
76,true
77,true
78,true
79,true
80,true
81,false
82,false
83,true
84,true
85,true
86,true
87,true
88,true
89,true
90,true
91,false
92,true
93,true
94,false
95,false
96,false
97,false
98,false
99,false
100,false
101,false
102,false
103,false
104,true
105,false
106,false
107,false
108,false
109,false
110,false
111,false
112,false
113,false
114,false
115,false
116,false
117,true
118,true
119,false
120,false
121,false
122,false
123,false
